CustomerID,Country,Region,State,City,PostalCode,PostID
RA-19285,United States,West,California,Los Angeles,90004,A03799
SH-19975,United States,South,Tennessee,Smyrna,37167,A04285
JC-15775,United States,South,Georgia,Macon,31204,A02121
BC-11125,United States,West,California,San Francisco,94109,A00408
JH-15985,United States,West,Washington,Seattle,98103,A02290
CC-12610,United States,East,Ohio,Columbus,43229,A00820
DB-12970,United States,West,California,Los Angeles,90004,A01128
PP-18955,United States,East,Ohio,Springfield,45503,A03738
MC-17845,United States,West,California,Los Angeles,90008,A03041
VF-21715,United States,West,California,Los Angeles,90045,A04806
MC-17275,United States,South,Tennessee,Memphis,38109,A03003
DB-13210,United States,Central,Michigan,Detroit,48234,A01146
AJ-10945,United States,Central,Indiana,Lawrence,46226,A00242
CP-12340,United States,South,Florida,Jacksonville,32216,A00984
DB-13555,United States,East,Ohio,Dublin,43017,A01172
EB-13750,United States,South,Florida,Plantation,33317,A01513
JP-15460,United States,West,Arizona,Glendale,85301,A02459
SC-20050,United States,Central,Michigan,Jackson,49201,A04119
FM-14290,United States,East,Massachusetts,Quincy,2169,A01768
TB-21250,United States,West,Oregon,Salem,97301,A04553
EH-14125,United States,East,Ohio,Troy,45373,A01610
ML-17410,United States,East,Pennsylvania,Philadelphia,19143,A03207
MH-17620,United States,West,California,San Diego,92105,A03154
BT-11680,United States,East,Maryland,Clinton,20735,A00684
JC-15340,United States,West,California,Riverside,92503,A02117
DB-13210,United States,South,Florida,Port Saint Lucie,34952,A01153
DO-13435,United States,West,Arizona,Mesa,85204,A01365
FA-14230,United States,West,Colorado,Denver,80219,A01705
QJ-19255,United States,South,Virginia,Springfield,22153,A03796
TC-21475,United States,West,Washington,Seattle,98115,A04617
ON-18715,United States,West,Arizona,Tempe,85281,A03577
AD-10180,United States,East,New York,Yonkers,10701,A00097
AC-10615,United States,East,New York,Rochester,14609,A00084
MF-17665,United States,East,Ohio,Toledo,43615,A03096
DH-13075,United States,South,Alabama,Decatur,35601,A01226
EN-13780,United States,Central,Texas,Dallas,75220,A01668
SS-20140,United States,Central,Texas,Mesquite,75150,A04425
RS-19765,United States,West,California,Los Angeles,90045,A04058
JW-15955,United States,West,Washington,Seattle,98103,A02523
JK-15625,United States,West,Washington,Olympia,98502,A02322
JO-15550,United States,Central,Nebraska,Omaha,68104,A02454
TP-21130,United States,South,Georgia,Columbus,31907,A04686
BS-11590,United States,Central,Indiana,Columbus,47201,A00644
AB-10255,United States,South,Mississippi,Jackson,39212,A00059
FO-14305,United States,Central,Texas,Houston,77070,A01787
MF-17665,United States,West,Arizona,Phoenix,85023,A03095
SA-20830,United States,Central,Illinois,Chicago,60653,A04086
SH-19975,United States,West,Colorado,Denver,80219,A04276
JL-15235,United States,East,Delaware,Newark,19711,A02370
KH-16630,United States,East,Maryland,Clinton,20735,A02651
RM-19750,United States,East,New York,New York City,10011,A04010
VM-21835,United States,East,Delaware,Newark,19711,A04830
LH-17155,United States,Central,Michigan,Jackson,49201,A02865
WB-21850,United States,East,New York,New York City,10011,A04864
AP-10915,United States,South,South Carolina,Rock Hill,29730,A00279
RA-19915,United States,South,Georgia,Columbus,31907,A03814
DR-12880,United States,West,California,Inglewood,90301,A01408
JG-15310,United States,Central,Texas,Odessa,79762,A02261
LC-16870,United States,East,Ohio,Newark,43055,A02788
GB-14530,United States,West,California,Los Angeles,90049,A01827
CK-12205,United States,East,Massachusetts,Everett,2149,A00877
TS-21160,United States,Central,Wisconsin,West Allis,53214,A04715
MH-18025,United States,Central,Illinois,Chicago,60623,A03163
DM-12955,United States,Central,Texas,Houston,77036,A01332
JJ-15760,United States,Central,Texas,Houston,77036,A02301
KB-16585,United States,South,Florida,Hialeah,33012,A02557
CM-12160,United States,West,California,San Francisco,94122,A00947
FM-14215,United States,East,Pennsylvania,Philadelphia,19140,A01759
RF-19735,United States,South,South Carolina,Columbia,29203,A03958
JK-15370,United States,South,Florida,Miami,33180,A02314
JB-16045,United States,West,California,Chula Vista,91911,A02109
PN-18775,United States,South,Florida,Miami,33180,A03692
LF-17185,United States,East,New York,New York City,10035,A02844
RH-19510,United States,Central,Kansas,Manhattan,66502,A03978
MC-17575,United States,East,Pennsylvania,Philadelphia,19120,A03018
MN-17935,United States,South,Tennessee,Memphis,38109,A03256
EH-14125,United States,South,Florida,Fort Lauderdale,33311,A01604
TC-21535,United States,East,Ohio,Columbus,43229,A04620
JD-15895,United States,West,California,Los Angeles,90045,A02142
IL-15100,United States,Central,Texas,Houston,77041,A02067
SW-20350,United States,Central,Nebraska,Omaha,68104,A04511
DP-13390,United States,West,California,Los Angeles,90004,A01400
BT-11395,United States,East,Pennsylvania,Altoona,16602,A00667
JE-15475,United States,East,New York,New York City,10024,A02167
EJ-13720,United States,West,California,San Diego,92037,A01621
BE-11410,United States,South,Florida,Miami,33178,A00467
KL-16555,United States,South,North Carolina,Greensboro,27405,A02669
NC-18415,United States,South,North Carolina,Jacksonville,28540,A03417
AH-10690,United States,South,Florida,Plantation,33317,A00211
PK-19075,United States,Central,Wisconsin,Milwaukee,53209,A03670
NG-18430,United States,Central,Illinois,Quincy,62301,A03474
ZD-21925,United States,South,Florida,Jacksonville,32216,A04907
NW-18400,United States,South,Alabama,Mobile,36608,A03555
HG-14845,United States,East,New York,New York City,10024,A01975
CC-12685,United States,East,New York,New York City,10011,A00837
JG-15805,United States,Central,Texas,Dallas,75217,A02264
RW-19540,United States,Central,Michigan,Detroit,48234,A04066
LS-17230,United States,East,Delaware,Dover,19901,A02929
MY-18295,United States,East,Ohio,Columbus,43229,A03381
JM-15655,United States,West,Arizona,Glendale,85301,A02418
KM-16720,United States,West,Nevada,North Las Vegas,89031,A02709
KE-16420,United States,South,Tennessee,Bristol,37620,A02614
TS-21370,United States,West,California,Los Angeles,90049,A04730
SZ-20035,United States,Central,Michigan,Canton,48187,A04521
JE-15745,United States,South,Arkansas,Fayetteville,72701,A02189
MS-17980,United States,Central,Missouri,Springfield,65807,A03338
DH-13675,United States,East,Massachusetts,Quincy,2169,A01234
GT-14755,United States,Central,Illinois,Rockford,61107,A01924
GH-14410,United States,West,California,San Francisco,94122,A01856
DM-13015,United States,Central,Texas,San Antonio,78207,A01344
TC-21295,United States,West,Colorado,Thornton,80229,A04608
JK-16120,United States,Central,Illinois,Chicago,60653,A02348
NC-18415,United States,East,New York,Yonkers,10701,A03420
AJ-10960,United States,West,California,San Diego,92037,A00249
LC-16885,United States,Central,Illinois,Champaign,61821,A02792
GW-14605,United States,West,California,San Francisco,94122,A01930
SC-20305,United States,Central,Indiana,Lawrence,46226,A04147
JF-15355,United States,West,California,San Diego,92105,A02221
DM-13015,United States,South,Tennessee,Johnson City,37604,A01340
EP-13915,United States,South,Florida,Tampa,33614,A01687
JG-15805,United States,Central,Illinois,Decatur,62521,A02265
PF-19120,United States,West,Arizona,Gilbert,85234,A03612
DW-13195,United States,South,Tennessee,Knoxville,37918,A01449
CK-12595,United States,Central,Illinois,Chicago,60653,A00891
CC-12670,United States,Central,Indiana,Bloomington,47401,A00827
SV-20785,United States,South,Georgia,Roswell,30076,A04482
SP-20860,United States,West,California,Los Angeles,90036,A04400
MS-17770,United States,Central,Texas,Houston,77036,A03322
TC-21475,United States,Central,Illinois,Bolingbrook,60440,A04611
SJ-20125,United States,South,Arkansas,Texarkana,71854,A04309
DS-13180,United States,Central,Texas,San Antonio,78207,A01433
SC-20800,United States,Central,Texas,Edinburg,78539,A04203
SH-20395,United States,East,Ohio,Toledo,43615,A04295
SF-20965,United States,Central,Texas,Baytown,77520,A04245
MG-17680,United States,East,Pennsylvania,Philadelphia,19143,A03112
CS-12400,United States,West,California,Los Angeles,90045,A01057
VT-21700,United States,East,Pennsylvania,Philadelphia,19143,A04847
AB-10105,United States,Central,Texas,Pearland,77581,A00042
MM-18280,United States,East,New York,New York City,10035,A03249
ML-17410,United States,West,Arizona,Phoenix,85023,A03208
KD-16495,United States,South,Virginia,Chesapeake,23320,A02598
RF-19735,United States,Central,Illinois,Chicago,60610,A03957
SC-20305,United States,Central,Illinois,Chicago,60623,A04146
BN-11515,United States,West,Washington,Seattle,98103,A00584
JS-15880,United States,Central,Texas,Harlingen,78550,A02497
VG-21805,United States,East,Pennsylvania,Philadelphia,19140,A04817
AW-10840,United States,West,California,Bakersfield,93309,A00368
LS-17230,United States,Central,Texas,Grand Prairie,75051,A02930
MH-17455,United States,Central,Indiana,Greenwood,46142,A03145
TS-21340,United States,East,New York,New York City,10024,A04726
EH-13945,United States,South,Tennessee,Memphis,38109,A01585
MG-17695,United States,East,New York,Buffalo,14215,A03113
DO-13435,United States,West,California,Los Angeles,90036,A01364
AF-10870,United States,South,Florida,Homestead,33030,A00100
SN-20710,United States,Central,Texas,Pasadena,77506,A04364
MO-17500,United States,East,New York,Freeport,11520,A03260
ON-18715,United States,West,Colorado,Denver,80219,A03573
SC-20095,United States,East,Massachusetts,Quincy,2169,A04131
MS-17710,United States,Central,Michigan,Detroit,48205,A03317
DN-13690,United States,West,California,San Francisco,94109,A01359
RB-19360,United States,South,Tennessee,Nashville,37211,A03831
NH-18610,United States,Central,Michigan,Detroit,48227,A03476
ED-13885,United States,West,California,Los Angeles,90045,A01559
PW-19240,United States,East,Pennsylvania,Philadelphia,19140,A03786
DM-13345,United States,South,North Carolina,Asheville,28806,A01345
DW-13540,United States,East,New York,New York City,10024,A01461
EH-14125,United States,West,Colorado,Colorado Springs,80906,A01603
KE-16420,United States,Central,Texas,San Antonio,78207,A02619
SP-20920,United States,West,California,Los Angeles,90036,A04408
PS-19045,United States,Central,Michigan,Sterling Heights,48310,A03763
JM-15250,United States,East,New York,New York City,10009,A02399
EB-13930,United States,South,Virginia,Richmond,23223,A01534
FG-14260,United States,West,Washington,Seattle,98105,A01732
TH-21235,United States,East,New York,New York City,10024,A04658
PL-18925,United States,West,Washington,Seattle,98115,A03681
CC-12370,United States,West,California,Los Angeles,90045,A00795
JM-15535,United States,West,California,Lakewood,90712,A02406
KF-16285,United States,East,New Jersey,Plainfield,7060,A02625
CS-12175,United States,South,Tennessee,Columbia,38401,A01029
AR-10540,United States,East,Rhode Island,Woonsocket,2895,A00300
MS-17770,United States,East,Pennsylvania,Lancaster,17602,A03323
DB-13120,United States,South,Florida,Tampa,33614,A01145
DK-12895,United States,Central,Wisconsin,Kenosha,53142,A01264
MP-17965,United States,South,Florida,Port Saint Lucie,34952,A03285
Dp-13240,United States,West,Washington,Seattle,98115,A01482
CC-12220,United States,Central,Texas,San Antonio,78207,A00789
KM-16660,United States,South,Georgia,Roswell,30076,A02701
MK-17905,United States,West,Colorado,Louisville,80027,A03186
SC-20725,United States,West,California,Los Angeles,90036,A04189
CC-12475,United States,East,Pennsylvania,Philadelphia,19143,A00814
BT-11305,United States,Central,Wisconsin,Superior,54880,A00666
FH-14350,United States,South,Georgia,Atlanta,30318,A01742
AA-10645,United States,East,Pennsylvania,Chester,19013,A00019
JO-15145,United States,West,California,San Francisco,94110,A02445
SF-20965,United States,Central,Texas,Bedford,76021,A04246
CS-12355,United States,South,Louisiana,Lafayette,70506,A01047
SN-20710,United States,West,Washington,Covington,98042,A04359
JM-15655,United States,East,Ohio,Lorain,44052,A02419
FH-14350,United States,Central,Illinois,Chicago,60623,A01743
AJ-10795,United States,West,California,San Francisco,94110,A00237
JF-15565,United States,West,California,San Francisco,94110,A02245
CS-11845,United States,Central,Texas,Houston,77070,A01006
SP-20920,United States,Central,Illinois,Chicago,60653,A04406
KE-16420,United States,East,New York,New York City,10035,A02617
GA-14515,United States,East,New York,New York City,10011,A01807
SM-20950,United States,East,Pennsylvania,Philadelphia,19134,A04352
DK-12985,United States,Central,Illinois,Chicago,60610,A01268
LC-16885,United States,West,California,Oakland,94601,A02797
XP-21865,United States,Central,Illinois,Chicago,60610,A04871
BD-11770,United States,East,Pennsylvania,Philadelphia,19143,A00457
DL-13330,United States,South,North Carolina,Concord,28027,A01319
KH-16630,United States,South,North Carolina,Charlotte,28205,A02650
TP-21415,United States,Central,Texas,Dallas,75081,A04695
NP-18685,United States,Central,Indiana,Indianapolis,46203,A03521
SC-20680,United States,Central,Oklahoma,Broken Arrow,74012,A04172
DK-12895,United States,South,Florida,Miramar,33023,A01265
SM-20950,United States,Central,Nebraska,Omaha,68104,A04351
LS-17245,United States,South,North Carolina,Jacksonville,28540,A02934
KE-16420,United States,West,Oregon,Tigard,97224,A02620
MC-17635,United States,Central,Illinois,Decatur,62521,A03035
Dp-13240,United States,West,Arizona,Phoenix,85023,A01480
LC-16930,United States,West,California,Sacramento,95823,A02809
LH-16900,United States,South,Arkansas,Jonesboro,72401,A02855
TB-21175,United States,East,New York,New York City,10035,A04543
JM-15865,United States,East,Ohio,Akron,44312,A02421
KW-16435,United States,South,Kentucky,Florence,41042,A02755
SC-20095,United States,Central,Minnesota,Minneapolis,55407,A04130
ZC-21910,United States,Central,Texas,Houston,77095,A04900
RB-19465,United States,Central,Nebraska,Fremont,68025,A03846
JK-15370,United States,West,California,San Diego,92105,A02317
DD-13570,United States,Central,Texas,Houston,77041,A01209
MC-17275,United States,East,New York,New York City,10011,A03004
DL-13495,United States,Central,Michigan,Detroit,48227,A01325
NC-18625,United States,Central,Texas,Houston,77095,A03431
AC-10450,United States,West,Washington,Seattle,98105,A00079
TS-21340,United States,West,California,Los Angeles,90036,A04725
MM-17920,United States,East,Pennsylvania,Philadelphia,19120,A03230
