,SalesID,OrderID,ProductID,Sales,Quantity,Discount,Profit
2442,SSS02442,CA-2016-146934,OFF-AP-10003217,662.84,4,0.0,172.3384
2443,SSS02443,CA-2016-146934,TEC-AC-10002399,95.1,5,0.0,30.432
2444,SSS02444,CA-2016-146934,OFF-EN-10002973,26.88,6,0.0,12.9024
2445,SSS02445,CA-2016-146934,TEC-PH-10001336,257.98,2,0.0,74.8142
2446,SSS02446,CA-2015-100573,OFF-EN-10000461,17.48,2,0.0,8.2156
2447,SSS02447,CA-2016-119165,FUR-CH-10000988,492.835,5,0.3,-14.081
2448,SSS02448,CA-2015-128027,OFF-ST-10001809,269.49,3,0.0,5.3898
2449,SSS02449,CA-2016-140207,OFF-BI-10003963,29.12,5,0.2,9.828
2450,SSS02450,CA-2017-140949,OFF-LA-10000081,18.75,5,0.0,9.0
2451,SSS02451,CA-2017-140949,TEC-PH-10000149,119.7,6,0.0,31.122
2452,SSS02452,CA-2017-140949,OFF-BI-10000605,9.144,3,0.2,3.0861
2453,SSS02453,CA-2017-140949,TEC-AC-10002399,57.06,3,0.0,18.2592
2454,SSS02454,CA-2017-140949,TEC-AC-10003038,71.6,8,0.0,13.604
2455,SSS02455,CA-2017-140949,OFF-ST-10000344,107.44,8,0.0,27.9344
2456,SSS02456,CA-2017-140949,OFF-LA-10004093,7.31,1,0.0,3.4357
2457,SSS02457,CA-2017-140949,OFF-AR-10001683,59.1,6,0.0,22.458
2458,SSS02458,CA-2017-140949,OFF-ST-10003455,46.53,3,0.0,12.0978
2459,SSS02459,CA-2017-138548,OFF-AP-10002578,97.84,2,0.0,25.4384
2460,SSS02460,CA-2015-142419,OFF-PA-10001763,29.97,3,0.0,13.4865
2461,SSS02461,CA-2015-142419,OFF-BI-10001597,98.352,3,0.2,34.4232
2462,SSS02462,CA-2017-148691,OFF-BI-10001524,83.92,5,0.2,29.372
2463,SSS02463,CA-2017-148691,OFF-BI-10001553,14.624,2,0.2,5.1184
2464,SSS02464,CA-2017-148691,TEC-PH-10000576,136.99,1,0.0,36.9873
2465,SSS02465,CA-2017-148691,OFF-LA-10001317,3.15,1,0.0,1.512
2466,SSS02466,CA-2017-128755,OFF-PA-10000726,9.11,1,0.0,4.0995
2467,SSS02467,CA-2017-128755,OFF-ST-10003306,571.44,4,0.0,165.7176
2468,SSS02468,CA-2017-128755,OFF-PA-10004983,32.4,5,0.0,15.552
2469,SSS02469,CA-2017-128755,OFF-ST-10001291,16.91,1,0.0,4.5657
2470,SSS02470,US-2016-135923,FUR-FU-10002107,14.272,8,0.2,4.2816
2471,SSS02471,US-2016-135923,FUR-BO-10002213,451.136,4,0.2,-67.6704
2472,SSS02472,US-2016-135923,OFF-AP-10000692,64.864,4,0.2,6.4864
2473,SSS02473,CA-2016-114972,FUR-CH-10001190,217.584,2,0.2,-29.9178
2474,SSS02474,CA-2016-114972,TEC-AC-10000682,82.95,5,0.0,29.0325
2475,SSS02475,CA-2016-114972,OFF-LA-10004545,87.71,7,0.0,41.2237
2476,SSS02476,CA-2016-114972,OFF-AP-10003057,1101.48,4,0.0,429.5772
2477,SSS02477,CA-2017-102750,FUR-TA-10000198,1322.352,3,0.2,-99.1764
2478,SSS02478,CA-2014-145212,OFF-AR-10002833,5.46,3,0.0,1.4742
2479,SSS02479,CA-2017-141992,OFF-SU-10002557,11.184,1,0.2,0.8388
2480,SSS02480,CA-2017-141992,OFF-ST-10003656,153.584,2,0.2,-32.6366
2481,SSS02481,CA-2017-147956,OFF-ST-10001097,1003.62,6,0.0,0.0
2482,SSS02482,CA-2017-126067,TEC-PH-10000912,35.168,4,0.2,11.4296
2483,SSS02483,CA-2017-126067,FUR-TA-10000617,1137.75,5,0.0,250.305
2484,SSS02484,CA-2017-126067,OFF-BI-10001658,99.68,5,0.2,32.396
2485,SSS02485,CA-2017-126067,OFF-AR-10003856,5.56,2,0.0,1.4456
2486,SSS02486,CA-2015-104514,OFF-ST-10001837,85.52,2,0.0,22.2352
2487,SSS02487,CA-2015-104514,OFF-AR-10001473,9.84,3,0.0,2.6568
2488,SSS02488,CA-2015-104514,OFF-PA-10004285,20.04,3,0.0,9.6192
2489,SSS02489,CA-2015-141040,TEC-PH-10001835,631.96,4,0.0,303.3408
2490,SSS02490,CA-2015-141040,OFF-PA-10002245,23.92,4,0.0,10.764
2491,SSS02491,CA-2014-113579,OFF-PA-10001457,90.24,6,0.0,41.5104
2492,SSS02492,CA-2014-144624,TEC-PH-10002885,4548.81,7,0.0,1228.1787
2493,SSS02493,CA-2016-146206,FUR-TA-10004086,300.93,5,0.3,-34.392
2494,SSS02494,CA-2016-146206,TEC-PH-10000895,719.96,5,0.2,53.997
2495,SSS02495,CA-2014-136644,FUR-CH-10000225,647.84,8,0.0,32.392
2496,SSS02496,CA-2015-122371,OFF-ST-10002370,64.17,3,0.0,18.6093
2497,SSS02497,CA-2015-122371,OFF-EN-10000056,124.46,2,0.0,58.4962
2498,SSS02498,CA-2016-126935,OFF-BI-10004817,9.584,1,0.2,3.3544
2499,SSS02499,US-2017-133781,OFF-EN-10004483,37.608,3,0.2,12.6927
2500,SSS02500,CA-2017-131618,OFF-PA-10001892,12.224,2,0.2,4.4312
2501,SSS02501,CA-2017-131618,OFF-BI-10000546,2.304,4,0.8,-3.5712
2502,SSS02502,CA-2017-131618,OFF-BI-10001294,9.36,4,0.8,-16.38
2503,SSS02503,CA-2016-149482,OFF-LA-10000248,7.38,2,0.0,3.4686
2504,SSS02504,CA-2014-143917,OFF-ST-10001228,53.72,4,0.0,15.0416
2505,SSS02505,CA-2014-143917,OFF-SU-10000151,8187.65,5,0.0,327.506
2506,SSS02506,CA-2014-143917,FUR-FU-10004351,77.92,8,0.0,34.2848
2507,SSS02507,CA-2015-120397,OFF-AP-10001293,32.784,4,0.8,-85.2384
2508,SSS02508,CA-2017-163902,TEC-PH-10000675,196.776,3,0.2,14.7582
2509,SSS02509,CA-2017-163902,TEC-AC-10000580,479.94,6,0.0,52.7934
2510,SSS02510,CA-2016-136812,OFF-ST-10003470,1117.92,4,0.0,55.896
2511,SSS02511,CA-2015-102722,TEC-AC-10003116,106.5,6,0.0,41.535
2512,SSS02512,CA-2017-155089,OFF-BI-10002429,45.66,5,0.7,-33.484
2513,SSS02513,CA-2016-124506,TEC-AC-10003280,95.968,4,0.2,1.1996
2514,SSS02514,CA-2016-124506,FUR-CH-10004540,47.992,2,0.3,-2.0568
2515,SSS02515,CA-2014-106572,OFF-ST-10000585,264.32,2,0.2,19.824
2516,SSS02516,CA-2014-128888,OFF-EN-10003001,604.656,9,0.2,204.0714
2517,SSS02517,CA-2017-123134,FUR-FU-10003975,129.93,3,0.0,12.993
2518,SSS02518,CA-2016-124352,OFF-LA-10004559,20.16,7,0.0,9.8784
2519,SSS02519,CA-2016-124352,OFF-LA-10003223,29.46,6,0.0,14.4354
2520,SSS02520,CA-2016-124352,OFF-AP-10002651,868.59,3,0.0,251.8911
2521,SSS02521,CA-2016-124352,OFF-PA-10003177,12.96,2,0.0,6.2208
2522,SSS02522,CA-2016-124352,TEC-PH-10003442,5.5,1,0.0,1.375
2523,SSS02523,CA-2016-124352,OFF-BI-10000977,121.6,4,0.0,55.936
2524,SSS02524,CA-2015-124541,OFF-AR-10004078,42.048,9,0.2,5.256
2525,SSS02525,CA-2015-124541,TEC-AC-10002550,25.488,2,0.2,4.4604
2526,SSS02526,CA-2015-124541,OFF-BI-10004965,6.9,3,0.8,-12.075
2527,SSS02527,CA-2015-124541,OFF-BI-10004209,9.648,6,0.8,-16.884
2528,SSS02528,CA-2015-124541,OFF-PA-10001526,7.968,2,0.2,2.8884
2529,SSS02529,CA-2014-108707,OFF-PA-10000788,10.368,2,0.2,3.6288
2530,SSS02530,CA-2014-111500,OFF-PA-10000595,114.2,5,0.0,52.532
2531,SSS02531,CA-2014-111500,OFF-BI-10000829,17.96,4,0.0,8.2616
2532,SSS02532,CA-2014-111500,OFF-FA-10002676,12.67,7,0.0,4.5612
2533,SSS02533,CA-2014-111500,TEC-AC-10000844,339.96,4,0.0,122.3856
2534,SSS02534,US-2017-117723,OFF-ST-10004459,1801.632,6,0.2,-337.806
2535,SSS02535,CA-2015-143238,TEC-AC-10003499,46.32,4,0.0,18.0648
2536,SSS02536,CA-2015-168746,FUR-CH-10000513,181.986,2,0.3,-54.5958
2537,SSS02537,CA-2015-168746,TEC-PH-10000895,431.976,4,0.4,-100.7944
2538,SSS02538,CA-2015-168746,TEC-PH-10002555,155.37,1,0.4,-36.253
2539,SSS02539,CA-2015-113404,FUR-CH-10003312,1348.704,6,0.2,-219.1644
2540,SSS02540,CA-2015-113404,FUR-CH-10004086,700.152,3,0.2,78.7671
2541,SSS02541,CA-2016-144792,FUR-FU-10002759,111.888,7,0.2,22.3776
2542,SSS02542,CA-2014-164385,OFF-AP-10002191,143.952,3,0.2,14.3952
2543,SSS02543,US-2016-114174,FUR-BO-10003450,173.94,3,0.0,13.9152
2544,SSS02544,US-2016-114174,OFF-LA-10000248,14.76,4,0.0,6.9372
2545,SSS02545,CA-2017-108070,OFF-ST-10004804,205.92,4,0.0,2.0592
2546,SSS02546,CA-2017-108070,FUR-BO-10001337,102.833,1,0.15,-6.049
2547,SSS02547,US-2015-128090,OFF-AR-10002255,2.304,1,0.2,0.2592
2548,SSS02548,US-2015-128090,TEC-PH-10002624,1879.96,5,0.2,211.4955
2549,SSS02549,US-2015-128090,OFF-PA-10001878,313.024,8,0.2,105.6456
2550,SSS02550,US-2015-128090,OFF-LA-10000452,5.04,2,0.2,1.764
2551,SSS02551,CA-2017-101042,FUR-FU-10004665,821.88,6,0.0,213.6888
2552,SSS02552,CA-2017-101042,OFF-BI-10000088,21.96,2,0.0,10.7604
2553,SSS02553,CA-2016-155439,OFF-PA-10000029,25.92,4,0.0,12.4416
2554,SSS02554,CA-2016-118626,TEC-PH-10000369,705.544,7,0.2,70.5544
2555,SSS02555,CA-2015-111458,TEC-AC-10001590,50.0,2,0.0,12.0
2556,SSS02556,US-2016-126844,FUR-FU-10004909,51.712,8,0.6,-32.32
2557,SSS02557,US-2015-112508,OFF-AP-10002287,6.992,2,0.2,0.5244
2558,SSS02558,CA-2015-147788,FUR-BO-10004357,1406.86,7,0.0,140.686
2559,SSS02559,CA-2015-147788,OFF-LA-10003766,15.75,5,0.0,7.56
2560,SSS02560,CA-2015-147788,OFF-ST-10000046,323.1,2,0.0,61.389
2561,SSS02561,CA-2015-144288,OFF-LA-10003190,9.216,4,0.2,3.3408
2562,SSS02562,CA-2015-144288,OFF-PA-10002787,10.368,2,0.2,3.6288
2563,SSS02563,CA-2015-110632,TEC-AC-10000387,15.02,1,0.0,2.7036
2564,SSS02564,CA-2015-110632,OFF-ST-10001291,33.82,2,0.0,9.1314
2565,SSS02565,CA-2017-109589,TEC-AC-10003116,71.0,4,0.0,27.69
2566,SSS02566,CA-2017-123967,OFF-BI-10001308,25.12,5,0.2,7.85
2567,SSS02567,CA-2017-123967,FUR-TA-10003954,2665.62,9,0.0,239.9058
2568,SSS02568,CA-2017-148929,OFF-ST-10003282,478.08,8,0.0,133.8624
2569,SSS02569,CA-2017-134404,TEC-PH-10000576,164.388,2,0.4,-35.6174
2570,SSS02570,CA-2017-134404,OFF-AR-10004441,13.248,4,0.2,3.6432
2571,SSS02571,CA-2017-109778,OFF-AR-10003759,2.912,2,0.2,0.91
2572,SSS02572,CA-2016-155845,TEC-AC-10004145,1399.944,7,0.2,52.4979
2573,SSS02573,CA-2017-145128,FUR-FU-10000293,526.45,5,0.0,31.587
2574,SSS02574,CA-2014-129091,OFF-EN-10004955,16.23,3,0.0,7.9527
2575,SSS02575,CA-2014-129091,OFF-BI-10001071,319.9,5,0.0,156.751
2576,SSS02576,CA-2014-129091,OFF-EN-10001990,11.36,2,0.0,5.3392
2577,SSS02577,CA-2014-129091,OFF-AP-10002734,675.12,3,0.0,290.3016
2578,SSS02578,US-2014-155502,FUR-FU-10004587,62.82,3,0.0,30.7818
2579,SSS02579,US-2014-155502,OFF-ST-10004337,489.92,8,0.0,0.0
2580,SSS02580,US-2014-155502,OFF-PA-10003072,19.44,3,0.0,9.3312
2581,SSS02581,US-2014-155502,OFF-PA-10000380,16.68,2,0.0,8.34
2582,SSS02582,US-2014-155502,TEC-PH-10004833,155.35,13,0.0,0.0
2583,SSS02583,US-2014-155502,FUR-FU-10001847,12.42,3,0.0,4.4712
2584,SSS02584,US-2014-155502,TEC-PH-10002103,187.98,2,0.0,52.6344
2585,SSS02585,CA-2015-121041,OFF-EN-10001137,6.608,2,0.2,2.1476
2586,SSS02586,CA-2017-131695,OFF-ST-10001476,248.57,7,0.0,67.1139
2587,SSS02587,CA-2017-131695,FUR-FU-10002045,22.23,1,0.0,9.7812
2588,SSS02588,CA-2016-137729,OFF-ST-10001505,5.98,1,0.0,1.0166
2589,SSS02589,CA-2016-137729,TEC-PH-10001433,246.168,3,0.2,21.5397
2590,SSS02590,US-2016-115455,FUR-FU-10004671,14.136,2,0.6,-7.7748
2591,SSS02591,US-2016-115455,FUR-TA-10003569,601.47,3,0.5,-300.735
2592,SSS02592,CA-2017-128300,TEC-PH-10002807,79.1,2,0.0,39.55
2593,SSS02593,CA-2017-128300,OFF-BI-10001597,327.84,8,0.0,157.3632
2594,SSS02594,CA-2017-149048,OFF-EN-10003296,180.96,2,0.0,81.432
2595,SSS02595,CA-2017-149048,OFF-BI-10004632,914.97,3,0.0,411.7365
2596,SSS02596,CA-2017-149048,TEC-PH-10002310,587.97,3,0.0,158.7519
2597,SSS02597,CA-2017-149048,OFF-ST-10000078,530.34,2,0.0,95.4612
2598,SSS02598,CA-2017-149048,OFF-PA-10001752,14.94,3,0.0,7.3206
2599,SSS02599,CA-2017-108553,OFF-AP-10000026,121.94,2,0.0,35.3626
2600,SSS02600,CA-2017-108553,OFF-SU-10002573,122.71,7,0.0,36.813
2601,SSS02601,CA-2016-165848,OFF-PA-10000349,14.94,3,0.0,7.0218
2602,SSS02602,CA-2016-165848,TEC-MA-10003356,1349.85,3,0.0,364.4595
2603,SSS02603,CA-2016-165848,FUR-BO-10000362,136.784,1,0.2,5.1294
2604,SSS02604,CA-2016-165848,FUR-FU-10003878,61.12,4,0.0,20.7808
2605,SSS02605,CA-2014-112718,OFF-BI-10000591,1.167,1,0.7,-0.8558
2606,SSS02606,CA-2016-154053,OFF-AR-10003727,16.99,1,0.0,4.9271
2607,SSS02607,CA-2014-127446,TEC-AC-10001635,24.672,3,0.2,0.0
2608,SSS02608,CA-2014-127446,OFF-LA-10001317,2.52,1,0.2,0.882
2609,SSS02609,CA-2014-127446,FUR-TA-10000577,1218.735,5,0.3,-121.8735
2610,SSS02610,CA-2014-127446,OFF-LA-10000248,5.904,2,0.2,1.9926
2611,SSS02611,CA-2014-127446,OFF-PA-10000955,15.696,3,0.2,5.1012
2612,SSS02612,CA-2014-127446,FUR-FU-10000221,6.096,3,0.6,-3.9624
2613,SSS02613,CA-2016-137204,FUR-CH-10002304,41.568,2,0.2,2.598
2614,SSS02614,CA-2014-147298,FUR-CH-10004886,230.28,3,0.2,23.028
2615,SSS02615,CA-2014-147298,OFF-BI-10001525,18.288,6,0.2,5.715
2616,SSS02616,CA-2017-147942,OFF-LA-10003663,5.78,2,0.0,2.7166
2617,SSS02617,CA-2017-147942,OFF-BI-10001294,121.68,13,0.2,38.025
2618,SSS02618,CA-2017-115931,OFF-AR-10000369,4.17,3,0.0,1.0842
2619,SSS02619,CA-2017-115931,TEC-PH-10001300,67.04,4,0.2,6.704
2620,SSS02620,CA-2017-115931,OFF-ST-10000876,37.32,3,0.0,10.4496
2621,SSS02621,CA-2017-115931,OFF-LA-10001404,18.45,5,0.0,8.6715
2622,SSS02622,CA-2014-164861,OFF-PA-10001972,25.92,4,0.0,12.4416
2623,SSS02623,CA-2017-127180,TEC-CO-10004722,11199.968,4,0.2,3919.9888
2624,SSS02624,CA-2017-127180,TEC-PH-10001494,2399.6,8,0.0,647.892
2625,SSS02625,CA-2017-127180,OFF-EN-10002500,63.9,5,0.0,28.755
2626,SSS02626,CA-2017-127180,TEC-PH-10003800,52.99,1,0.0,0.5299
2627,SSS02627,US-2017-165344,TEC-AC-10002399,60.864,4,0.2,9.1296
2628,SSS02628,US-2017-165344,TEC-MA-10002210,652.995,7,0.7,-935.9595
2629,SSS02629,US-2017-165344,OFF-BI-10003196,11.22,10,0.7,-7.48
2630,SSS02630,CA-2015-168186,OFF-PA-10000477,14.94,3,0.0,7.0218
2631,SSS02631,US-2017-110604,FUR-FU-10000076,39.96,2,0.0,17.1828
2632,SSS02632,US-2017-110604,FUR-CH-10002017,42.624,2,0.2,4.2624
2633,SSS02633,US-2017-110604,FUR-CH-10004287,220.96,1,0.2,24.858
2634,SSS02634,CA-2015-116750,FUR-FU-10003829,4.928,2,0.2,0.7392
2635,SSS02635,CA-2015-116750,OFF-BI-10004728,7.23,5,0.7,-5.784
2636,SSS02636,CA-2015-162369,OFF-ST-10000046,323.1,2,0.0,61.389
2637,SSS02637,CA-2017-108441,OFF-PA-10000697,19.04,4,0.0,9.3296
2638,SSS02638,CA-2017-108441,OFF-BI-10000848,13.128,3,0.2,4.2666
2639,SSS02639,CA-2017-108441,OFF-AR-10004691,64.14,3,0.0,16.6764
2640,SSS02640,CA-2017-108441,FUR-CH-10000595,858.24,4,0.1,143.04
2641,SSS02641,CA-2015-169740,TEC-AC-10000927,29.99,1,0.0,2.999
2642,SSS02642,CA-2016-124051,OFF-PA-10001289,186.048,6,0.2,67.4424
2643,SSS02643,CA-2016-149111,TEC-PH-10003092,36.792,1,0.2,4.1391
2644,SSS02644,CA-2016-149111,FUR-FU-10000206,18.624,8,0.2,6.2856
2645,SSS02645,CA-2014-131002,FUR-FU-10004270,57.69,3,0.0,23.6529
2646,SSS02646,CA-2014-131002,OFF-BI-10000948,42.81,3,0.0,20.1207
2647,SSS02647,CA-2014-131002,OFF-PA-10000223,12.96,2,0.0,6.2208
2648,SSS02648,CA-2014-131002,FUR-FU-10004665,821.88,6,0.0,213.6888
2649,SSS02649,CA-2014-131002,TEC-PH-10000215,104.85,3,0.0,28.3095
2650,SSS02650,US-2016-146794,FUR-BO-10004467,424.9575,5,0.15,19.998
2651,SSS02651,CA-2017-112515,OFF-BI-10000829,10.776,3,0.2,3.5022
2652,SSS02652,CA-2017-112515,OFF-BI-10003712,11.784,3,0.2,4.2717
2653,SSS02653,CA-2017-112515,OFF-PA-10000062,164.88,3,0.0,80.7912
2654,SSS02654,CA-2017-112515,FUR-BO-10003404,1292.94,3,0.0,77.5764
2655,SSS02655,CA-2017-112515,OFF-BI-10004233,25.584,2,0.2,8.9544
2656,SSS02656,CA-2017-112515,OFF-ST-10001272,261.74,2,0.0,65.435
2657,SSS02657,CA-2017-112515,OFF-LA-10001175,14.4,5,0.0,7.056
2658,SSS02658,CA-2016-150343,OFF-EN-10004030,10.86,3,0.0,5.1042
2659,SSS02659,CA-2015-135538,FUR-CH-10004287,883.84,4,0.2,99.432
2660,SSS02660,CA-2017-123372,TEC-PH-10002834,1979.89,11,0.0,494.9725
2661,SSS02661,CA-2017-123372,OFF-EN-10003055,79.96,2,0.0,35.982
2662,SSS02662,CA-2017-159604,OFF-BI-10003460,8.76,2,0.0,4.2048
2663,SSS02663,CA-2016-164784,OFF-LA-10001569,3.984,1,0.2,1.2948
2664,SSS02664,CA-2016-164784,FUR-TA-10004534,370.62,3,0.4,-142.071
2665,SSS02665,CA-2016-164784,OFF-BI-10002954,2.742,2,0.7,-2.0108
2666,SSS02666,CA-2016-111794,TEC-AC-10003832,79.512,3,0.2,20.8719
2667,SSS02667,CA-2016-111794,OFF-PA-10000474,28.352,1,0.2,9.5688
2668,SSS02668,US-2015-139759,FUR-CH-10002774,40.784,1,0.2,4.5882
2669,SSS02669,US-2015-139759,OFF-AP-10002765,105.96,4,0.0,29.6688
2670,SSS02670,CA-2014-126403,OFF-PA-10001144,166.44,3,0.0,79.8912
2671,SSS02671,CA-2014-126403,FUR-CH-10003761,785.88,6,0.0,212.1876
2672,SSS02672,CA-2014-126403,OFF-PA-10004665,26.2,2,0.0,12.838
2673,SSS02673,CA-2014-126403,OFF-ST-10000078,1325.85,5,0.0,238.653
2674,SSS02674,CA-2017-136875,OFF-PA-10000357,166.44,3,0.0,79.8912
2675,SSS02675,CA-2017-132185,OFF-AR-10000422,8.76,5,0.2,0.7665
2676,SSS02676,CA-2017-132185,OFF-AP-10001205,43.584,1,0.2,4.3584
2677,SSS02677,US-2014-160780,OFF-BI-10001116,11.088,7,0.7,-8.1312
2678,SSS02678,US-2014-160780,OFF-BI-10002931,25.164,2,0.7,-16.776
2679,SSS02679,CA-2017-127026,OFF-BI-10000546,14.4,5,0.0,7.056
2680,SSS02680,CA-2017-127026,TEC-AC-10002049,619.95,5,0.0,111.591
2681,SSS02681,CA-2017-127026,OFF-BI-10001196,89.52,4,0.0,42.0744
2682,SSS02682,CA-2017-127026,TEC-MA-10002981,350.973,3,0.1,152.0883
2683,SSS02683,CA-2017-127026,TEC-PH-10003601,164.99,1,0.0,49.497
2684,SSS02684,CA-2017-137085,OFF-BI-10000632,312.552,9,0.2,101.5794
2685,SSS02685,CA-2016-133123,OFF-EN-10003055,95.952,3,0.2,29.985
2686,SSS02686,CA-2016-133123,OFF-BI-10001031,3.204,2,0.7,-2.4564
2687,SSS02687,US-2016-128195,OFF-BI-10002003,3.98,5,0.8,-6.567
2688,SSS02688,CA-2015-153220,OFF-PA-10003016,15.7,5,0.0,7.065
2689,SSS02689,CA-2014-123064,OFF-AR-10004582,5.248,4,0.2,1.64
2690,SSS02690,CA-2017-156412,OFF-BI-10004364,5.346,3,0.7,-4.455
2691,SSS02691,US-2016-144211,OFF-PA-10002246,15.48,3,0.2,5.6115
2692,SSS02692,US-2016-144211,TEC-PH-10002890,108.576,3,0.2,8.1432
2693,SSS02693,CA-2016-138079,FUR-FU-10001475,109.9,5,0.0,37.366
2694,SSS02694,CA-2014-143182,FUR-FU-10004270,15.384,1,0.2,4.0383
2695,SSS02695,CA-2016-161662,OFF-PA-10003465,30.352,2,0.2,10.6232
2696,SSS02696,CA-2014-145317,TEC-MA-10003626,821.3,4,0.5,-16.426
2697,SSS02697,CA-2014-145317,TEC-MA-10002412,22638.48,6,0.5,-1811.0784
2698,SSS02698,CA-2014-145317,OFF-PA-10001804,21.376,4,0.2,7.4816
2699,SSS02699,CA-2014-145317,OFF-AR-10003183,8.016,3,0.2,1.002
2700,SSS02700,CA-2014-145317,FUR-FU-10004270,30.768,2,0.2,8.0766
2701,SSS02701,CA-2014-145317,OFF-FA-10003112,18.936,3,0.2,5.9175
2702,SSS02702,CA-2014-145317,FUR-FU-10001986,122.352,3,0.2,15.294
2703,SSS02703,CA-2014-143413,OFF-PA-10002319,116.28,3,0.0,56.9772
2704,SSS02704,CA-2017-156818,TEC-AC-10002323,132.6,6,0.0,17.238
2705,SSS02705,CA-2017-155873,OFF-SU-10001165,16.68,2,0.0,4.3368
2706,SSS02706,CA-2017-155873,OFF-PA-10001246,19.44,3,0.0,9.3312
2707,SSS02707,CA-2017-155873,OFF-PA-10001815,192.16,4,0.0,92.2368
2708,SSS02708,CA-2015-121797,FUR-FU-10001876,227.36,7,0.0,81.8496
2709,SSS02709,CA-2015-121797,TEC-MA-10000488,1919.976,3,0.2,215.9973
2710,SSS02710,US-2015-120572,OFF-BI-10001098,12.828,2,0.7,-8.9796
2711,SSS02711,CA-2017-132430,FUR-FU-10003577,45.888,4,0.2,9.1776
2712,SSS02712,CA-2017-146031,OFF-AR-10002656,60.12,9,0.0,22.2444
2713,SSS02713,CA-2014-110100,TEC-PH-10004531,302.376,3,0.2,37.797
2714,SSS02714,CA-2015-103723,OFF-AR-10003251,13.9,5,0.0,5.56
2715,SSS02715,CA-2014-127187,TEC-PH-10000673,129.98,2,0.0,62.3904
2716,SSS02716,CA-2017-128475,TEC-AC-10000158,71.98,2,0.0,15.1158
2717,SSS02717,CA-2014-100006,TEC-PH-10002075,377.97,3,0.0,109.6113
2718,SSS02718,CA-2017-144827,OFF-ST-10004340,124.36,2,0.0,33.5772
2719,SSS02719,CA-2014-110030,FUR-FU-10002759,23.976,3,0.6,-14.3856
2720,SSS02720,CA-2014-121286,OFF-FA-10000585,8.376,3,0.2,2.7222
2721,SSS02721,CA-2014-121286,OFF-AP-10004859,58.24,5,0.2,5.096
2722,SSS02722,CA-2016-164735,OFF-ST-10001558,81.2,5,0.0,12.18
2723,SSS02723,CA-2014-153479,OFF-LA-10004689,14.45,5,0.0,6.7915
2724,SSS02724,CA-2014-153479,OFF-BI-10002867,95.648,2,0.2,31.0856
2725,SSS02725,CA-2017-149888,TEC-PH-10003811,359.97,5,0.4,-71.994
2726,SSS02726,CA-2017-149888,FUR-TA-10000849,350.352,4,0.4,-140.1408
2727,SSS02727,CA-2017-119193,OFF-BI-10000848,1.641,1,0.7,-1.3128
2728,SSS02728,CA-2017-119193,TEC-PH-10003072,629.958,7,0.4,94.4937
2729,SSS02729,CA-2017-104801,OFF-AR-10001547,6.63,3,0.0,1.7901
2730,SSS02730,CA-2017-104801,TEC-AC-10001838,799.96,4,0.0,343.9828
2731,SSS02731,CA-2017-104801,FUR-FU-10004017,107.53,1,0.0,21.506
2732,SSS02732,CA-2014-107594,TEC-PH-10002923,73.98,2,0.0,19.9746
2733,SSS02733,CA-2014-107594,OFF-AR-10000716,5.58,1,0.0,2.1762
2734,SSS02734,CA-2015-129770,OFF-PA-10000249,49.12,4,0.0,23.0864
2735,SSS02735,CA-2015-115798,TEC-PH-10003691,377.97,3,0.0,94.4925
2736,SSS02736,CA-2015-115798,OFF-PA-10001560,42.28,7,0.0,19.8716
2737,SSS02737,CA-2015-115798,FUR-BO-10004467,299.97,3,0.0,56.9943
2738,SSS02738,CA-2015-115798,TEC-PH-10001819,89.98,2,0.0,43.1904
2739,SSS02739,CA-2017-122707,OFF-SU-10000157,477.24,4,0.0,9.5448
2740,SSS02740,CA-2017-122707,TEC-AC-10004227,25.98,2,0.0,1.5588
2741,SSS02741,CA-2016-165015,OFF-EN-10003134,46.72,5,0.2,17.52
2742,SSS02742,CA-2014-149244,FUR-FU-10004671,35.34,2,0.0,13.4292
2743,SSS02743,CA-2015-140144,FUR-FU-10002253,257.64,6,0.0,100.4796
2744,SSS02744,CA-2015-140144,TEC-PH-10002726,125.976,3,0.2,47.241
2745,SSS02745,CA-2017-163321,TEC-AC-10004571,79.992,1,0.2,21.9978
2746,SSS02746,CA-2014-155887,FUR-TA-10002228,700.056,3,0.3,-130.0104
2747,SSS02747,US-2015-165449,TEC-AC-10004127,27.168,4,0.2,-1.3584
2748,SSS02748,CA-2015-110247,OFF-BI-10001553,8.226,3,0.7,-6.0324
2749,SSS02749,US-2014-141257,FUR-CH-10002758,585.552,3,0.2,73.194
2750,SSS02750,CA-2014-154669,OFF-ST-10000532,423.28,11,0.0,110.0528
2751,SSS02751,CA-2014-158029,FUR-CH-10000988,225.296,2,0.2,22.5296
2752,SSS02752,CA-2015-155306,OFF-AR-10003251,5.56,2,0.0,2.224
2753,SSS02753,CA-2015-155306,TEC-AC-10003174,323.37,3,0.0,129.348
2754,SSS02754,CA-2015-155306,TEC-PH-10002310,783.96,5,0.2,68.5965
2755,SSS02755,CA-2015-155306,OFF-AP-10002651,1447.65,5,0.0,419.8185
2756,SSS02756,CA-2015-155306,OFF-PA-10001184,11.96,2,0.0,5.8604
2757,SSS02757,CA-2016-127775,TEC-AC-10002402,239.97,3,0.0,71.991
2758,SSS02758,CA-2016-146171,FUR-FU-10004270,76.92,4,0.0,31.5372
2759,SSS02759,CA-2016-146171,OFF-ST-10001526,481.32,4,0.0,125.1432
