index,ProductID,Category,SubCategory,ProductName,PurchasePrice
2577,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,128.2728
2578,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",10.679400000000001
2582,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,11.95
2583,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,2.6496
2587,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",12.4488
2590,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",10.9554
2591,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,300.735
2598,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),2.5398
2602,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,328.4635
2606,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,12.062899999999999
2607,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,8.224
2616,OFF-LA-10003663,Office Supplies,Labels,Avery 498,1.5317
2623,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1819.9948000000002
2628,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,226.9935
2629,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,1.8700000000000003
2632,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,19.1808
2634,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2.0944
2637,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",2.4276
2639,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,15.8212
2646,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",7.563100000000001
2647,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,3.3696000000000006
2653,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,28.0296
2654,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",405.12120000000004
2655,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",8.3148
2660,TEC-PH-10002834,Technology,Phones,Google Nexus 5,134.9925
2671,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,95.61540000000001
2672,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,6.681
2681,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",11.8614
2682,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,66.2949
2683,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",115.49300000000001
2687,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2.1094
2688,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",1.7269999999999996
2691,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3.2895000000000003
2692,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,33.477599999999995
2696,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,209.4315
2697,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,4074.9264
2699,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.338
2703,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,19.767599999999998
2706,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,3.3696
2707,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,24.9808
2708,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",20.787200000000002
2715,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,33.794799999999995
2717,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,89.4529
2735,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,94.4925
2739,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,116.9238
2740,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.2106
2747,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,7.1316
2749,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",170.78600000000003
2750,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,28.475199999999997
2761,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.5544
2763,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,5.9696
2765,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.129200000000001
2766,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,30.5158
2768,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,56.336
2779,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.5444999999999999
2783,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,19.990000000000002
2786,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,2.686
2804,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,2.354
2807,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,3.3696000000000006
2811,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",18.248700000000003
2824,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,2.904
2828,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,11.736399999999998
2830,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,24.47
2831,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",107.65060000000001
2836,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,3.3696
2847,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",6.7536
2852,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",8.089200000000002
2859,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,93.2326
2866,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,5.665800000000001
2869,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.01
2889,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2.6235000000000004
2892,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,2.9478000000000004
2894,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",3.6424000000000003
2905,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",114.7444
2906,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,2.354
2911,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,4.3884
2912,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,6.125
2917,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.58
2925,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",65.7603
2940,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,76.43159999999999
2944,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",11.594
2946,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",5.075
2947,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",3.015999999999999
2951,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,51.961400000000005
2952,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",59.6232
2954,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,310.7926
2965,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",5.688000000000001
2975,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,2.6394
2976,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",27.3208
2979,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,3.3696
2985,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,4.68
2997,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.3366
2999,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,126.49450000000002
3002,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,2.0140000000000002
3004,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,145.236
3019,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,1.6128
3027,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.7972
3036,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",20.268
3038,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,9.185400000000001
3042,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,5.6559
3043,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,224.68599999999998
3045,OFF-AR-10001216,Office Supplies,Art,Newell 339,2.0572000000000004
3050,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,19.511400000000002
3059,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,13.8593
3062,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,20.1528
3063,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",32.5407
3066,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,25.3641
3067,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,3.3695999999999997
3071,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,36.4936
3089,TEC-PH-10000526,Technology,Phones,Vtech CS6719,69.1128
3092,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,28.8496
3102,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",170.1546
3103,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",3.2084
3104,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,2.354
3107,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,3.9474
3112,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,258.26
3120,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",13.790399999999998
3127,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,6.508399999999999
3132,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,3.4528
3136,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,59.493
3145,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",213.6958
3151,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,2219.9926
3154,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,202.39450000000002
3160,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,2.6418
3163,OFF-AR-10001615,Office Supplies,Art,Newell 34,14.681600000000001
3165,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,107.9928
3174,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,18.705600000000004
3186,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,15.7998
3189,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,3.3354
3190,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,5.28
3195,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",7.7022
3198,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",21.5928
3207,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,2.6892000000000005
3208,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,46.1934
3225,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,1.3566000000000003
3226,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,9.312
3233,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.136599999999998
3239,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,10.975
3243,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,39.014500000000005
3247,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,4.3168
3260,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,3.3696
3268,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,32.364000000000004
3286,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,3.2338
3290,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,21.0192
3295,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,85.2445
3301,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,107.9928
3328,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,20.9049
3331,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,66.493
3333,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",3.3528000000000002
3336,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,29.8816
3338,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",8.2977
3339,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,49.5232
3351,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",138.4938
3354,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",74.592
3361,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",7.7616000000000005
3368,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",50.39580000000001
3379,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,2.354
3380,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,1.8703999999999996
3383,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",50.6134
3403,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,29.440800000000003
3427,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",5.4484
3431,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",56.716
3452,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,221.2125
3454,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1.4405000000000001
3455,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5.4643
3479,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,3.3695999999999997
3493,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,14.76
3494,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,76.08439999999999
3507,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",53.235
3512,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",104.784
3524,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,101.37259999999999
3527,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,2.9796000000000005
3532,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,47.694700000000005
3545,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,13.0072
3549,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,1.95
3555,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,94.49249999999999
3563,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",1.944
3564,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,3.3696000000000006
3574,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,7.859999999999999
3578,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,7.5744
3597,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,11.592799999999999
3621,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.2927
3635,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,28.549799999999998
3643,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,17.500999999999998
3644,OFF-AR-10004269,Office Supplies,Art,Newell 31,2.9736
3645,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",20.941200000000002
3647,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,2.7548
3650,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",10.488
3656,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,7.3905
3659,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,1.6554000000000002
3660,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",5.914999999999999
3667,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,3.2965000000000004
3669,OFF-LA-10004409,Office Supplies,Labels,Avery 492,1.5552
3671,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,12.047200000000002
3680,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",2.2302000000000004
3682,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,11.7056
3691,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,274.995
3693,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",2.9524
3698,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,14.689000000000002
3712,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",8.078
3717,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,2.4444
3731,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,369.99260000000004
3756,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,123.95459999999999
3773,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",1.5264
3776,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,41.993
3785,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,2.871
3795,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,116.55
3796,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,6.1037
3800,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,92.33279999999999
3809,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",119.19179999999999
3812,OFF-LA-10003537,Office Supplies,Labels,Avery 515,6.640899999999999
3821,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",5.0297
3836,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,4.0392
3840,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,33.6241
3843,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,3.1086
3848,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,93.41460000000001
3853,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",2.7720000000000002
3858,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,51.1936
3860,TEC-PH-10002789,Technology,Phones,LG Exalt,113.87270000000001
3861,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,8.5374
3863,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,1.9684000000000001
3864,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",66.86240000000001
3883,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",7.2964
3895,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",6.1613999999999995
3901,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,24.5918
3910,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",112.78399999999999
3911,TEC-PH-10001619,Technology,Phones,LG G3,139.1529
3916,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,5.4323999999999995
3923,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),3.4736
3931,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",1.2768000000000002
3936,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,6.4692
3952,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,72.9927
3959,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,10.071
3964,OFF-AR-10003481,Office Supplies,Art,Newell 348,2.3287999999999998
3969,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,2.9040000000000004
3976,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",7.185600000000001
3987,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,6.2925
3988,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",13.0548
3997,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,10.486
4001,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,57.27
4003,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,84.77350000000001
4007,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",13.4221
4009,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",25.0154
4017,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,24.47
4024,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,15.274500000000002
4053,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",3.4019999999999997
4063,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,2.0294
4068,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,96.5245
4088,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",51.815400000000004
4098,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,963.8949000000002
4100,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",7.4712
4110,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,140.05259999999998
4120,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.117
4128,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",1189.9932000000001
4144,OFF-AR-10001227,Office Supplies,Art,Newell 338,2.1462
4168,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,249.3016
4184,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,61.455
4189,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),5.4945
4191,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,2.9040000000000004
4213,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,6.508399999999999
4214,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",21.400000000000002
4215,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,8.2521
4217,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",49.686
4221,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,51.1185
4225,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,45.6402
4231,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,3.3048
4237,OFF-AR-10001972,Office Supplies,Art,Newell 323,1.2431999999999999
4238,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",13.880999999999998
4240,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,8.0154
4263,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",6.484999999999999
